sid,protocol,options,contents
2013696,http,3,2
2013697,http,3,2
2013698,http,3,2
2013978,http,2,1
2013979,http,2,1
2013487,http,3,1
2014025,http,6,1
2014027,http,9,5
2014031,http,3,2
2014032,http,3,2
2014033,http,3,2
2014034,http,3,2
2014054,http,2,1
2012525,http,3,2
2012526,http,3,2
2012527,http,3,2
2012528,http,3,2
2013775,http,6,2
2013777,http,4,1
2011348,http,8,3
2011813,http,3,1
2013690,http,7,2
2013691,http,5,2
2013692,http,5,2
2013693,http,3,1
2011988,http,6,3
2014096,tcp,25,7
2014097,tcp,12,6
2011349,tcp,8,3
2013660,http,8,3
2013955,http,10,5
2012941,http,2,1
2012942,http,2,1
2012943,http,2,1
2012944,http,2,1
2013776,http,3,1
2011972,http,4,2
2011973,http,4,2
2011350,http,8,3
2012621,http,4,2
2014147,http,4,1
2014148,http,3,1
2013093,http,4,2
2014151,http,2,1
2013916,http,4,2
2014197,http,3,1
2014199,tcp,20,7
2014203,http,2,1
2014204,tcp,4,1
2014205,tcp,4,1
2014206,tcp,3,1
2025037,tcp,4,1
2014308,tcp,3,1
2014315,http,3,2
2014318,tcp,4,2
2014319,http,3,2
2014362,http,5,2
2014024,http,4,1
2014429,tcp,3,1
2014446,http,5,1
2014447,http,8,2
2011812,tcp,3,1
2014458,http,2,1
2013500,tcp,4,2
2014539,http,3,1
2014542,http,5,3
2014543,http,2,1
2014546,http,2,1
2014544,http,5,3
2014569,http,11,10
2014609,http,5,2
2014611,http,4,2
2014612,http,4,2
2014615,http,2,1
2013805,tcp,5,3
2013806,tcp,5,3
2014548,http,7,3
2014547,http,8,3
2014640,http,4,1
2014639,http,3,1
2013975,http,4,2
2014568,http,9,8
2014657,http,10,8
2014658,http,9,7
2014749,http,3,1
2014805,http,5,3
2014641,http,4,1
2014827,tcp,5,2
2014828,tcp,7,3
2014829,tcp,5,2
2014848,http,4,2
2014852,http,2,1
2014851,http,4,2
2014866,http,2,1
2014891,http,4,1
2014892,http,5,3
2014895,http,4,2
2014913,http,5,3
2014922,http,6,1
2014923,http,3,1
2014924,http,3,2
2014927,tcp,2,1
2014928,http,4,3
2013010,http,6,3
2012628,http,5,3
2014936,http,4,2
2014959,http,4,1
2014960,http,2,1
2014935,http,2,1
2014967,http,5,2
2014969,http,5,2
2014970,http,5,2
2014982,http,4,3
2015024,http,4,3
2015010,http,5,2
2015011,http,7,4
2015042,http,5,2
2015055,http,5,2
2015030,http,3,2
2015031,http,3,2
2014750,http,7,2
2014915,http,4,2
2015516,http,2,1
2015517,http,6,2
2014971,http,2,1
2015553,http,3,1
2013011,http,6,4
2015573,http,3,1
2015479,http,4,1
2015578,http,6,2
2015584,http,3,1
2015585,http,6,4
2015593,http,3,1
2015603,http,4,2
2015604,http,6,3
2015646,http,6,2
2015647,http,6,2
2015669,http,6,3
2015667,http,4,1
2014854,http,3,1
2015666,http,14,3
2015672,http,9,4
2015676,http,7,3
2015678,http,4,1
2015679,http,5,2
2015682,http,2,1
2015683,http,2,1
2015688,http,4,2
2015689,http,6,2
2015690,http,5,1
2015691,http,5,1
2015693,http,5,1
2015694,http,5,1
2015695,http,7,3
2015704,http,6,2
2014972,http,2,1
2015733,http,3,1
2015734,http,3,1
2012609,http,5,3
2015781,http,7,2
2015789,http,3,1
2015788,http,6,2
2015792,http,4,1
2015793,http,4,1
2015812,http,10,3
2015818,http,7,2
2015819,http,7,2
2014155,http,7,3
2015841,http,4,1
2015840,http,4,1
2014036,http,6,2
2015849,tcp,5,2
2015859,http,5,2
2015867,http,6,2
2015866,http,6,2
2015865,tcp,11,4
2015735,http,5,2
2015873,http,5,1
2015876,http,8,3
2015881,http,4,1
2015882,http,6,2
2015883,http,16,5
2015884,http,3,2
2015885,http,3,1
2015886,http,3,1
2015890,http,2,1
2015897,http,11,4
2015921,http,7,2
2015923,http,5,1
2015929,http,5,2
2015928,http,5,2
2015930,http,6,1
2015931,http,6,1
2015939,http,7,2
2015936,http,5,1
2015943,http,6,2
2015944,http,2,1
2015945,http,2,1
2015783,http,11,4
2015949,http,6,2
2015950,http,5,2
2015955,http,6,2
2015956,http,4,1
2015961,http,3,2
2015970,http,7,4
2015971,http,8,4
2015964,http,3,1
2015979,tcp,3,2
2015981,http,11,4
2015982,http,10,3
2015983,http,3,2
2015988,http,2,1
2015989,http,4,1
2015990,http,5,2
2015991,http,4,2
2015997,http,6,2
2015922,http,5,1
2016001,http,8,2
2016018,http,15,5
2016022,http,3,1
2016012,http,4,1
2016053,http,3,2
2016056,http,3,1
2016054,http,2,1
2016071,http,7,2
2016072,http,6,1
2016091,http,3,1
2016098,http,2,1
2016099,http,2,1
2016106,http,4,2
2016128,http,4,3
2016133,http,2,1
2016134,http,2,1
2016132,http,7,4
2016027,http,5,2
2016144,http,7,2
2016154,tcp,6,3
2016169,http,2,1
2016174,http,6,3
2015977,http,12,3
2016190,http,4,3
2016191,http,2,1
2016210,http,4,1
2016240,http,5,2
2016247,http,3,1
2016248,http,6,1
2016254,http,4,1
2016255,http,6,5
2016256,http,2,1
2016272,http,2,1
2016277,http,3,1
2016276,http,3,1
2016298,http,6,2
2016297,http,6,2
2016306,http,4,1
2016307,http,6,2
2016308,http,6,3
2016310,http,4,1
2016319,http,29,8
2015858,http,4,1
2015998,http,4,1
2015962,http,4,2
2016352,http,4,1
2016353,http,10,3
2016347,http,6,2
2016356,http,3,2
2016357,http,2,1
2016373,http,3,2
2016377,http,5,2
2016393,http,30,8
2016403,http,4,1
2016407,http,5,2
2016412,http,6,2
2016410,http,4,3
2016409,http,4,3
2016426,http,4,2
2016497,http,3,1
2016500,http,3,2
2016333,http,6,2
2016523,http,4,1
2016542,http,5,2
2016543,http,5,2
2016540,http,9,3
2016558,http,2,1
2016587,http,7,3
2016643,http,3,1
2016073,http,6,1
2016704,http,3,1
2013175,tcp,3,1
2014408,http,3,1
2016026,http,6,3
2016718,http,5,2
2016716,http,5,2
2016717,http,5,2
2016719,http,5,2
2016726,http,8,2
2016594,http,3,1
2016734,http,5,2
2016737,http,4,1
2012624,http,4,2
2016055,http,2,1
2016070,http,3,1
2016781,http,3,1
2016784,http,4,2
2016113,,5,1
2015658,http,4,1
2016797,http,6,2
2016585,http,5,2
2015847,http,6,1
2016111,http,4,2
2016655,http,7,2
2016093,http,4,1
2015657,http,4,1
2015000,http,5,2
2016805,http,4,1
2015974,http,7,3
2016830,http,2,1
2016831,http,6,4
2016833,http,6,4
2016852,http,3,1
2016869,http,10,5
2016896,http,5,3
2015575,http,4,1
2016924,http,4,1
2016925,http,6,2
2016927,http,6,2
2016928,http,5,2
2016929,http,4,1
2016926,http,5,2
2016791,http,6,2
2016785,http,7,2
2016787,http,5,1
2016942,http,6,2
2016108,http,5,3
2011583,http,5,3
2014853,http,3,1
2016964,http,4,1
2016365,http,4,2
2016966,http,5,1
2016976,http,5,2
2015724,http,6,2
2015738,http,4,1
2016840,http,10,4
2017014,http,5,3
2017019,http,5,2
2017028,http,8,2
2017029,http,15,4
2017030,http,3,2
2017032,http,2,1
2017034,http,2,1
2017040,http,8,3
2016796,http,3,1
2016817,http,3,1
2016818,http,3,1
2017020,http,5,3
2016414,http,5,2
2017068,http,4,1
2017069,http,4,1
2017070,http,5,2
2017073,http,5,2
2017077,http,5,2
2016733,http,5,1
2017079,http,6,3
2017092,http,5,2
2017023,http,4,1
2017093,http,5,2
2017095,http,6,4
2017098,http,2,1
2017099,http,4,2
2016705,http,3,1
2017117,http,3,1
2017118,http,7,2
2017124,http,2,1
2016811,http,5,1
2017126,http,14,5
2017138,http,5,1
2017139,http,4,1
2017149,http,7,2
2016511,http,4,2
2017035,http,2,1
2017151,http,9,3
2017150,http,9,3
2017106,http,5,2
2017153,http,8,3
2016721,http,4,1
2016945,http,4,1
2016427,http,5,2
2014912,http,6,2
2016013,http,5,2
2016107,http,6,4
2016250,http,3,2
2016299,http,4,2
2016309,http,5,2
2016350,http,5,2
2016490,http,4,2
2016491,http,4,2
2016492,http,4,2
2016521,http,4,2
2016584,http,3,1
2016593,http,5,2
2016595,http,4,2
2016639,http,3,2
2016640,http,3,2
2016708,http,6,3
2016709,http,4,2
2016735,http,3,2
2016736,http,3,2
2016786,http,5,2
2016804,http,4,2
2016828,http,3,2
2016832,http,3,2
2016839,http,4,2
2016930,http,3,2
2016943,http,5,2
2016965,http,5,2
2017016,http,3,2
2017017,http,3,2
2017018,http,3,2
2017038,http,4,2
2017041,http,4,2
2017042,http,4,2
2017043,http,4,2
2017044,http,4,2
2017096,http,3,2
2017097,http,3,2
2017119,http,5,2
2016493,http,4,2
2017178,http,2,1
2017182,http,2,1
2017168,http,11,4
2017177,http,6,2
2017187,http,5,2
2017188,http,5,2
2017189,http,5,2
2015941,http,7,3
2015942,http,4,2
2016052,http,3,2
2016249,http,3,2
2016374,http,3,2
2016375,http,3,2
2016378,http,3,2
2016514,http,3,2
2016598,http,4,3
2016859,http,3,2
2017200,http,3,2
2017201,http,3,1
2017202,http,5,1
2017203,http,3,1
2017204,http,3,1
2017193,http,6,2
2017192,http,6,2
2017199,http,5,2
2017071,http,4,1
2016560,http,2,1
2017246,http,3,1
2017248,http,4,1
2017249,http,3,1
2017250,http,3,1
2017251,http,3,1
2017252,http,3,1
2017253,http,3,1
2017254,http,3,1
2017257,http,2,1
2017152,http,7,2
2016129,http,2,1
2017100,http,3,2
2017101,http,3,2
2017102,http,3,2
2017270,http,6,2
2017271,http,4,2
2017272,http,4,2
2017273,http,4,2
2017114,http,11,4
2017022,http,5,2
2017296,http,7,2
2017300,http,5,2
2017301,http,6,2
2017302,http,3,1
2017306,http,5,2
2017307,http,5,2
2017310,http,32,11
2017324,http,6,2
2017328,http,3,1
2017166,http,7,2
2017333,http,2,1
2015668,http,6,2
2017039,http,4,2
2017370,http,3,2
2016851,http,2,1
2017372,http,5,2
2017373,http,10,4
2017387,http,5,3
2017388,http,4,2
2017115,http,7,2
2017406,http,4,2
2017407,http,7,3
2017408,http,9,5
2017376,http,5,1
2017434,http,9,4
2017433,http,7,3
2017435,http,5,2
2017451,http,7,2
2017167,http,2,1
2017468,http,5,2
2017470,http,3,1
2017471,http,3,1
2017472,http,3,1
2016566,http,9,3
2017469,http,6,2
2015782,http,5,1
2016065,http,15,5
2016798,http,6,1
2016799,http,5,1
2017482,http,3,2
2015901,http,4,2
2017484,http,3,1
2017485,tcp,3,1
2017486,http,5,3
2016349,http,5,2
2016348,http,11,6
2017497,http,2,1
2017488,http,9,4
2017503,http,7,3
2017506,http,4,2
2017507,http,4,1
2017509,http,4,3
2016380,http,5,1
2017512,http,3,2
2017513,http,5,4
2017450,http,10,4
2017529,http,4,1
2017530,http,3,1
2017531,http,3,1
2017532,http,3,1
2017534,http,3,1
2017535,http,3,1
2017536,http,3,1
2017537,http,3,1
2017538,http,3,1
2017539,http,3,1
2017540,http,3,1
2017541,http,3,1
2017542,http,3,1
2017543,http,3,1
2017544,http,10,8
2017545,http,5,2
2017546,http,6,4
2017547,http,5,2
2017550,http,7,4
2017551,http,7,2
2017297,http,7,2
2017553,http,5,4
2017554,http,7,2
2017555,http,4,1
2017533,http,3,1
2017483,http,3,1
2017562,http,4,2
2017453,http,5,1
2017563,http,4,2
2017564,http,6,3
2017299,tcp,9,3
2017567,http,4,1
2017576,http,3,1
2017578,http,3,1
2017579,http,3,2
2017580,http,3,2
2017405,http,7,2
2017577,http,6,4
2016549,http,6,2
2017590,http,2,1
2017589,http,4,1
2017591,tcp,13,8
2017592,tcp,6,2
2017613,http,11,3
2017621,http,4,1
2017623,udp,2,1
2017624,udp,2,1
2017625,http,3,1
2017626,http,3,1
2017628,http,7,3
2017629,http,5,2
2017473,http,5,3
2017631,http,2,1
2017632,http,2,1
2017011,http,4,2
2017635,http,8,4
2016228,http,7,2
2015951,http,5,2
2016035,http,4,1
2017638,http,2,1
2017644,http,4,1
2017650,http,3,1
2017660,http,2,1
2017663,http,7,5
2017665,tcp,2,1
2017664,tcp,2,1
2017671,http,5,3
2017672,http,5,2
2017673,http,5,2
2017674,http,5,2
2017675,http,5,2
2017676,http,5,2
2017677,http,5,2
2017679,http,5,2
2017680,http,5,2
2017681,http,5,2
2017682,http,5,2
2017683,http,5,2
2017670,http,4,2
2017295,http,11,4
2017693,http,11,4
2017694,http,7,3
2017696,http,4,2
2017698,http,6,3
2017711,http,3,1
2017601,http,5,1
2016142,http,4,2
2017731,http,8,4
2016860,http,5,2
2017075,http,19,5
2017110,http,12,4
2017116,http,4,2
2017735,http,10,7
2017736,http,2,1
2017737,http,2,1
2017738,http,2,1
2017739,http,5,2
2017603,http,5,1
2017744,http,2,1
2017745,http,3,2
2017756,http,3,1
2017757,http,3,1
2017758,http,3,1
2014751,http,5,2
2017785,http,10,5
2017786,tcp,4,2
2017789,http,3,1
2017791,http,4,3
2017792,tcp,4,3
2017794,http,2,1
2017797,http,5,3
2015888,http,5,1
2017602,http,6,2
2017811,http,8,3
2017815,http,2,1
2017759,http,3,1
2017814,http,3,1
2016520,http,3,1
2017740,http,7,2
2017819,http,3,2
2017823,http,3,1
2016090,http,2,1
2017840,http,12,5
2017842,http,5,2
2017843,http,5,2
2017844,http,11,4
2017796,http,5,2
2017847,http,5,2
2017848,http,4,1
2017849,http,3,1
2017851,http,4,2
2017852,http,4,2
2017634,http,10,4
2017826,http,4,3
2017827,http,4,2
2017699,http,5,1
2017861,http,4,1
2017863,http,7,3
2017862,http,6,2
2017864,http,8,4
2017865,http,5,2
2017866,http,5,2
2017874,http,2,1
2015960,http,4,2
2017893,http,5,2
2017894,http,3,1
2017900,http,5,2
2017905,http,2,1
2017906,http,4,1
2017899,http,5,2
2017908,http,4,1
2017907,http,7,4
2017931,http,2,1
2017957,http,5,2
2017973,http,11,4
2017987,tcp,2,1
2017975,http,4,2
2017995,http,3,1
2017996,http,3,1
2017997,http,3,1
2018011,http,4,2
2018029,http,7,1
2018031,http,3,1
2018035,http,7,3
2018043,http,2,1
2018091,http,2,1
2018103,tcp,7,2
2018106,http,3,2
2018126,http,13,4
2018127,http,4,2
2018041,http,5,1
2014846,http,12,4
2018135,http,5,1
2013360,udp,6,3
2018104,tcp,3,1
2018161,http,7,4
2018163,http,7,4
2018175,tcp,4,3
2018177,http,7,4
2018178,http,9,3
2018179,http,7,3
2018125,http,5,2
2018191,http,7,3
2018190,http,4,1
2018196,http,3,1
2018206,http,6,3
2018207,http,4,1
2018209,http,4,2
2018223,http,2,1
2018225,http,6,2
2018227,http,4,2
2016751,http,3,1
2018235,http,7,5
2018236,http,7,3
2018237,http,7,3
2018238,http,3,1
2018239,http,3,1
2018240,http,3,1
2016499,http,6,3
2017774,http,6,1
2018258,http,6,1
2018259,http,6,1
2018261,http,8,4
2018262,http,10,5
2018263,http,12,6
2017755,http,5,2
2017064,http,4,1
2018260,http,12,4
2018286,http,3,1
2016794,http,3,1
2018297,http,4,1
2018298,http,9,5
2018319,tcp,3,1
2018337,http,4,2
2018342,http,8,4
2018343,http,4,2
2018344,http,8,5
2018348,http,3,1
2016541,http,5,2
2018350,tcp,6,2
2018351,tcp,6,2
2018352,http,3,3
2018353,http,7,3
2018354,http,7,3
2018355,http,4,1
2018356,http,4,1
2018357,http,3,1
2018360,http,7,2
2018363,http,4,2
2017636,http,7,2
2017031,http,14,4
2018162,http,5,2
2017078,http,6,2
2016498,http,8,3
2018405,http,4,2
2018408,http,4,1
2018409,http,3,1
2018410,http,4,1
2018411,http,4,1
2013094,http,3,1
2018428,http,6,2
2018439,http,6,3
2018442,http,6,2
2018451,http,6,3
2018441,http,4,2
2015846,http,6,2
2018460,tcp,6,2
2018461,tcp,6,2
2018469,http,7,4
2018470,http,2,1
2018471,http,2,1
2018472,http,9,5
2018440,http,5,2
2018480,tcp,6,2
2018490,tcp,7,2
2018500,http,4,1
2018501,http,3,1
2018502,http,2,1
2018503,http,2,1
2018514,http,5,2
2018330,http,13,5
2018534,http,4,1
2018535,tcp,4,2
2018536,http,5,2
2017467,http,4,1
2018539,tcp,5,2
2018540,http,3,1
2018542,tcp,6,2
2018544,http,3,2
2018556,http,5,3
2018562,http,4,1
2018563,http,8,2
2018564,http,8,2
2018568,udp,7,2
2018569,udp,7,2
2018573,http,11,4
2018577,http,6,3
2014705,http,2,1
2014706,http,2,1
2014707,http,2,1
2018583,http,3,2
2018053,http,9,3
2018592,http,4,2
2018593,http,3,1
2018595,http,6,3
2018591,http,5,2
2018454,http,7,2
2018613,http,3,1
2018606,http,5,2
2018493,http,9,3
2018647,tcp,6,2
2018545,http,4,1
2018668,http,4,3
2017125,http,6,2
2018671,tcp,6,2
2018672,tcp,18,6
2018673,tcp,13,4
2018674,tcp,6,2
2018686,http,4,1
2018690,tcp,6,2
2018691,tcp,6,2
2018737,http,9,3
2018741,http,11,4
2018751,http,4,1
2016582,http,3,1
2016581,http,3,1
2016933,http,3,1
2018756,http,7,4
2018757,http,7,4
2018758,tls,6,2
2018776,tls,6,2
2018777,tls,6,2
2018778,tls,6,2
2018779,tls,6,2
2018780,tls,6,2
2018783,http,5,3
2018790,tls,6,2
2018791,tls,6,2
2018794,http,6,3
2018795,http,10,4
2018796,http,13,5
2018797,http,13,5
2018785,http,13,5
2018801,tls,6,2
2018802,tls,6,2
2018803,tls,6,2
2018804,tls,6,2
2018805,tls,6,2
2018806,tls,6,2
2018786,http,3,2
2018849,tls,6,2
2018850,tls,6,2
2018868,tls,6,2
2018870,tls,6,2
2018871,tls,6,2
2018881,tls,6,2
2018898,tls,6,2
2017474,http,8,3
2017169,http,11,4
2017487,http,8,3
2017170,http,11,4
2017171,http,11,4
2018914,http,3,1
2018920,http,11,8
2018922,http,7,3
2018923,http,4,1
2018924,http,3,1
2018930,http,5,4
2018931,http,2,1
2018963,http,3,1
2018965,http,10,5
2018966,http,7,3
2018967,http,7,3
2018973,tls,13,5
2018974,tls,13,5
2018987,http,6,3
2018988,http,6,3
2018989,http,4,1
2018990,http,5,2
2018991,http,5,2
2018992,http,4,1
2018993,http,5,2
2018997,http,3,1
2019004,http,9,5
2019006,http,4,2
2019007,http,9,3
2019008,http,5,3
2017813,http,6,3
2019023,http,4,1
2019024,http,2,1
2019025,tls,6,2
2019026,tls,6,2
2019027,tls,6,2
2019028,tls,6,2
2019029,tls,6,2
2019030,tls,6,2
2019031,tls,6,2
2019032,tls,6,2
2019033,tls,6,2
2019035,tls,6,2
2019036,tls,6,2
2019037,tls,6,2
2019038,tls,6,2
2019039,tls,6,2
2019040,tls,6,2
2019042,tls,6,2
2019043,tls,6,2
2019044,tls,6,2
2019045,tls,6,2
2019046,tls,6,2
2019047,tls,6,2
2019048,tls,6,2
2019049,tls,6,2
2019050,tls,6,2
2019051,tls,6,2
2019052,tls,6,2
2019053,tls,6,2
2019054,tls,6,2
2019055,tls,6,2
2019056,tls,6,2
2019057,tls,6,2
2019058,tls,6,2
2019059,tls,6,2
2019060,tls,6,2
2019061,tls,6,2
2019062,tls,6,2
2019063,tls,6,2
2019064,tls,6,2
2019065,tls,6,2
2019067,tls,6,2
2019068,tls,6,2
2019071,http,2,1
2019072,http,3,1
2019073,http,5,3
2019075,tls,6,2
2019076,tls,6,2
2019034,tls,6,2
2018362,http,7,4
2019093,http,2,1
2019095,http,7,5
2019096,http,6,4
2019098,http,18,6
2019099,http,2,1
2019005,http,5,3
2019100,http,5,2
2019104,tls,13,5
2019105,tls,6,2
2017005,http,9,3
2019154,http,3,2
2018594,tcp,11,5
2019167,http,5,2
2011797,http,3,2
2011906,http,3,2
2016801,http,3,1
2013328,udp,4,2
2014929,http,6,2
2019173,tls,13,5
2019130,http,4,3
2019131,http,3,2
2019178,tls,13,5
2019180,http,12,7
2019183,http,5,3
2019184,http,4,2
2019186,tls,13,5
2017667,http,4,1
2019188,http,8,3
2019189,http,9,2
2019194,http,5,2
2019195,http,5,2
2019200,tls,13,5
2019210,http,10,5
2019185,http,6,3
2019213,tls,13,5
2017817,http,10,4
2019226,http,8,5
2019078,http,5,2
2019275,tls,13,5
2019276,tls,13,5
2019277,tls,6,2
2019278,tls,6,2
2019288,http,5,2
2019287,http,5,2
2019311,http,4,1
2019319,tls,13,5
2019320,tls,13,5
2019324,http,5,2
2019321,http,9,4
2019337,tls,6,2
2019339,http,2,1
2019342,tls,13,5
2019345,http,12,3
2018361,http,6,1
2019209,http,6,1
2019359,http,6,2
2019338,http,2,1
2019367,http,4,3
2019369,http,2,1
2019370,http,2,1
2019371,http,6,4
2019372,http,10,4
2019373,http,3,1
2019374,http,2,1
2019368,http,6,4
2019385,http,3,1
2019386,http,3,2
2019134,http,6,4
2019395,http,5,4
2019397,http,5,4
2019398,tcp,5,4
2019399,tcp,5,4
2019405,http,3,1
2019413,tls,13,5
2019419,tls,13,5
2019375,http,3,1
2019456,http,3,1
2018995,http,5,2
2018996,http,4,1
2019097,http,4,1
2019461,http,2,1
2019462,http,2,1
2019463,http,2,1
2019464,http,2,1
2019465,http,2,1
2019480,http,3,1
2019479,http,4,2
2019487,http,3,1
2019493,tls,13,5
2019494,tls,13,5
2019495,tls,13,5
2019497,http,4,1
2019503,tls,2,1
2019506,tls,20,7
2019507,tls,6,2
2019520,tls,13,5
2019521,tls,13,5
2019522,tls,13,5
2019523,tls,13,5
2019543,http,5,1
2019540,http,4,3
2019594,http,4,3
2019595,http,2,1
2019596,http,8,3
2019600,http,5,2
2019612,http,11,4
2019611,http,6,3
2019623,http,5,1
2019624,http,5,1
2019634,http,3,1
2019638,http,5,2
2019146,http,4,1
2019642,http,6,1
2019352,http,5,1
2019651,tls,13,5
2019656,http,4,1
2019657,http,4,1
2019659,http,4,1
2018933,http,4,2
2019658,http,4,1
2019668,http,6,1
2019669,http,5,2
2019672,http,9,6
2019673,http,4,1
2019674,http,4,1
2019675,http,20,10
2019676,http,6,2
2019677,http,3,1
2019681,http,4,1
2019684,http,3,1
2019685,http,3,1
2019358,http,6,1
2018998,http,3,2
2018407,http,8,3
2019697,http,5,2
2019699,tls,13,5
2019700,tls,13,5
2019701,tls,13,5
2019702,tls,13,5
2019703,tls,13,5
2019690,http,6,2
2019689,http,4,2
2019705,tls,13,5
2019719,tls,13,5
2019722,http,4,3
2019723,http,2,1
2019724,http,2,1
2019725,http,2,1
2019726,http,2,1
2019727,http,7,2
2019744,http,4,1
2019742,http,4,2
2019745,http,4,1
2019743,http,7,3
2019753,http,8,5
2019765,http,7,4
2019766,http,4,2
2018925,http,5,3
2019769,http,7,1
2019768,http,10,2
2019655,http,7,3
2019773,http,2,1
2019774,http,2,1
2019775,http,2,1
2019800,http,9,4
2019807,http,5,2
2019798,http,7,2
2019643,http,3,1
2019822,http,9,2
2019823,http,9,2
2019799,http,6,1
2019874,http,3,2
2019875,tcp,13,5
2019877,http,6,3
2019892,http,6,3
2019895,http,5,2
2019872,http,8,2
2019844,http,8,2
2019920,http,7,6
2019940,udp,6,2
2019315,http,5,2
2019953,http,9,3
2019954,http,4,1
2019939,http,6,2
2019193,http,3,1
2019751,http,2,1
2019770,http,7,1
2019950,http,5,1
2019967,http,5,2
2019970,http,3,1
2019973,http,4,1
2019977,http,8,3
2019989,http,4,1
2019990,http,4,1
2019991,http,4,1
2020067,http,3,1
2020082,http,5,2
2020091,http,4,1
2020103,http,5,1
2019894,http,7,3
2020161,http,5,2
2020180,http,8,2
2020207,http,9,3
2020236,http,13,5
2020288,tls,13,5
2020291,http,5,1
2020160,http,9,4
2020304,http,7,3
2020212,http,7,3
2020317,http,10,6
2020319,http,11,4
2020328,http,6,3
2019916,http,9,5
2020351,tcp,4,2
2020352,http,9,4
2020342,http,9,4
2019647,http,5,2
2020408,http,4,1
2020409,http,4,1
2020419,http,8,4
2020423,http,2,1
2020424,http,2,1
2020425,http,2,1
2020427,http,2,1
2020428,http,2,1
2020429,http,3,1
2020318,http,13,5
2020460,http,2,1
2020476,http,4,2
2020477,http,5,4
2020478,http,4,2
2020481,http,2,1
2020482,http,2,1
2020483,http,2,1
2020484,http,2,1
2020407,http,6,4
2020494,http,5,2
2020495,http,4,3
2020498,http,6,5
2020500,http,5,2
2020501,http,8,3
2020561,http,2,1
2020562,http,2,1
2020563,http,2,1
2020559,http,2,1
2020560,http,2,1
2020558,http,2,1
2020570,http,5,2
2020573,http,6,2
2020584,http,7,3
2020622,http,8,4
2020624,tls,11,5
2020643,http,5,2
2020644,http,5,2
2020159,http,11,5
2020626,http,6,2
2020698,http,6,1
2020720,http,9,3
2020725,http,7,3
2020726,http,3,1
2020743,http,6,2
2020744,http,6,2
2020736,tls,6,2
2020758,http,3,1
2017666,http,6,2
2020806,http,3,1
2020823,http,4,1
2020824,http,4,1
2020832,http,5,2
2020354,http,10,5
2020312,http,9,4
2019845,http,7,2
2019846,http,7,2
2019917,http,7,2
2019873,http,5,2
2020840,http,2,1
2020841,http,6,3
2020842,http,6,3
2020846,udp,5,2
2020848,http,3,1
2020854,http,2,1
2020866,tls,13,4
2020893,http,6,3
2020894,http,6,3
2020865,http,8,4
2020715,http,4,2
2020903,http,5,3
2020904,http,5,3
2020905,http,5,3
2020943,tls,20,7
2020984,http,7,3
2020985,http,7,5
2020986,tcp,20,7
2020987,http,6,4
2020988,http,4,1
2020989,http,5,2
2020990,http,5,4
2020991,http,4,1
2020992,http,3,1
2020993,http,5,2
2020994,http,9,3
2020950,http,7,6
2020951,http,4,1
2020975,http,10,5
2021034,http,7,3
2021039,http,3,2
2021044,http,6,2
2021045,http,4,1
2021043,http,6,2
2021042,http,6,2
2021046,http,3,2
2021047,http,3,2
2021048,http,3,2
2020980,http,8,3
2020979,http,7,4
2020983,http,7,3
2020981,http,6,3
2020982,http,6,3
2021054,http,3,1
2020911,http,3,1
2017024,http,4,1
2021092,http,5,3
2021093,http,2,1
2021090,http,4,2
2021110,http,3,2
2021136,http,5,2
2021141,http,5,2
2021156,http,12,4
2020392,http,6,2
2021217,http,2,1
2021219,http,5,3
2021249,http,8,4
2021218,http,6,4
2021291,http,2,1
2021292,http,5,1
2021033,http,5,2
2021035,http,4,1
2021037,http,6,2
2021305,http,5,2
2021306,http,9,3
2021308,http,6,2
2021310,http,9,6
2021312,http,9,2
2021313,http,2,1
2021038,http,8,4
2021320,http,4,2
2021137,http,6,2
2021169,http,8,3
2021351,tls,18,6
2021364,http,6,1
2021373,http,5,2
2021374,http,5,2
2021394,http,5,2
2021405,http,6,3
2021407,http,11,3
2021414,http,4,1
2021429,http,8,6
2021435,http,8,3
2021507,http,6,1
2021508,http,6,3
2021036,http,4,1
2020623,http,5,4
2018402,http,4,1
2021542,http,7,3
2021543,http,7,3
2021544,http,3,1
2021552,http,4,1
2014914,http,6,4
2021559,http,7,2
2018909,http,4,1
2021586,tls,37,9
2021595,http,6,4
2021615,tls,12,5
2021620,http,13,6
2021637,http,11,7
2021638,http,5,4
2021639,http,7,3
2021640,http,8,3
2021696,http,4,3
2021698,http,7,2
2021699,http,9,5
2020895,http,7,2
2021710,http,5,4
2021707,http,3,2
2021726,http,4,3
2021727,http,3,2
2021728,http,2,1
2021729,http,3,2
2021740,http,2,1
2020722,http,7,2
2020426,http,2,1
2021736,tls,36,12
2021735,tls,31,11
2025004,http,27,9
2021064,http,6,3
2021762,http,4,2
2021764,http,12,4
2021786,http,7,3
2021787,http,7,3
2021765,http,6,4
2021841,http,9,4
2021846,http,5,2
2021847,http,13,5
2021848,http,9,4
2021870,http,3,1
2019176,http,5,1
2019542,http,5,2
2021905,http,6,3
2021906,http,6,3
2021907,http,6,3
2021908,http,3,2
2021939,http,9,5
2021944,http,4,1
2021749,tls,48,17
2021948,tls,47,17
2021951,http,8,5
2017552,http,8,3
2021986,http,3,1
2021987,http,3,1
2021988,http,3,1
2021985,http,8,3
2025692,http,11,4
2022001,http,2,1
2021708,http,8,5
2022009,http,3,1
2017743,http,8,5
